"external_references","severity","detection_time","cvss2_score","condition","updated","cvss3_score","Architecture","published","Name","Version","cve","Title"
"[""http://www.securityfocus.com/bid/103388"",""http://www.securitytracker.com/id/1040514"",""https://access.redhat.com/errata/RHSA-2018:0526"",""https://access.redhat.com/errata/RHSA-2018:0527"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1440775"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00010.html"",""https://security.gentoo.org/glsa/201810-01"",""https://usn.ubuntu.com/3596-1/"",""https://www.debian.org/security/2018/dsa-4139"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://www.mozilla.org/security/advisories/mfsa2018-07/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5131""]","Medium","2023-10-05T15:57:01+00:00",4.3,"less than 59.0","2019-03-08",5.9,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5131","CVE-2018-5131 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103388"",""http://www.securitytracker.com/id/1040514"",""https://access.redhat.com/errata/RHSA-2018:0526"",""https://access.redhat.com/errata/RHSA-2018:0527"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1433005"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00010.html"",""https://security.gentoo.org/glsa/201810-01"",""https://usn.ubuntu.com/3596-1/"",""https://www.debian.org/security/2018/dsa-4139"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://www.mozilla.org/security/advisories/mfsa2018-07/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5130""]","High","2023-10-05T15:57:01+00:00",6.8,"less than 59.0","2019-03-08",8.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5130","CVE-2018-5130 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103388"",""http://www.securitytracker.com/id/1040514"",""https://access.redhat.com/errata/RHSA-2018:0526"",""https://access.redhat.com/errata/RHSA-2018:0527"",""https://access.redhat.com/errata/RHSA-2018:0647"",""https://access.redhat.com/errata/RHSA-2018:0648"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1428947"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00010.html"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00029.html"",""https://security.gentoo.org/glsa/201810-01"",""https://security.gentoo.org/glsa/201811-13"",""https://usn.ubuntu.com/3545-1/"",""https://usn.ubuntu.com/3596-1/"",""https://www.debian.org/security/2018/dsa-4139"",""https://www.debian.org/security/2018/dsa-4155"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://www.mozilla.org/security/advisories/mfsa2018-07/"",""https://www.mozilla.org/security/advisories/mfsa2018-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5129""]","High","2023-10-05T15:57:01+00:00",5,"less than 59.0","2019-03-08",8.6,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5129","CVE-2018-5129 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103386"",""http://www.securitytracker.com/id/1040514"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1431336"",""https://usn.ubuntu.com/3596-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5128""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 59.0","2018-08-06",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5128","CVE-2018-5128 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103388"",""http://www.securitytracker.com/id/1040514"",""https://access.redhat.com/errata/RHSA-2018:0526"",""https://access.redhat.com/errata/RHSA-2018:0527"",""https://access.redhat.com/errata/RHSA-2018:0647"",""https://access.redhat.com/errata/RHSA-2018:0648"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1430557"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00010.html"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00029.html"",""https://security.gentoo.org/glsa/201810-01"",""https://security.gentoo.org/glsa/201811-13"",""https://usn.ubuntu.com/3545-1/"",""https://usn.ubuntu.com/3596-1/"",""https://www.debian.org/security/2018/dsa-4139"",""https://www.debian.org/security/2018/dsa-4155"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://www.mozilla.org/security/advisories/mfsa2018-07/"",""https://www.mozilla.org/security/advisories/mfsa2018-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5127""]","High","2023-10-05T15:57:01+00:00",6.8,"less than 59.0","2019-03-08",8.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5127","CVE-2018-5127 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103386"",""http://www.securitytracker.com/id/1040514"",""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1433671%2C1414768%2C1416523%2C1425691%2C1441006%2C1429768%2C1426002%2C1297740%2C1435566%2C1432855%2C1442318%2C1421963%2C1422631%2C1426603%2C1404297%2C1425257%2C1373934%2C1423173%2C1416940"",""https://usn.ubuntu.com/3596-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5126""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 59.0","2018-08-06",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5126","CVE-2018-5126 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103388"",""http://www.securitytracker.com/id/1040514"",""https://access.redhat.com/errata/RHSA-2018:0526"",""https://access.redhat.com/errata/RHSA-2018:0527"",""https://access.redhat.com/errata/RHSA-2018:0647"",""https://access.redhat.com/errata/RHSA-2018:0648"",""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1416529%2C1434580%2C1434384%2C1437450%2C1437507%2C1426988%2C1438425%2C1324042%2C1437087%2C1443865%2C1425520"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00010.html"",""https://lists.debian.org/debian-lts-announce/2018/03/msg00029.html"",""https://security.gentoo.org/glsa/201810-01"",""https://security.gentoo.org/glsa/201811-13"",""https://usn.ubuntu.com/3545-1/"",""https://usn.ubuntu.com/3596-1/"",""https://usn.ubuntu.com/3688-1/"",""https://www.debian.org/security/2018/dsa-4139"",""https://www.debian.org/security/2018/dsa-4155"",""https://www.mozilla.org/security/advisories/mfsa2018-06/"",""https://www.mozilla.org/security/advisories/mfsa2018-07/"",""https://www.mozilla.org/security/advisories/mfsa2018-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5125""]","High","2023-10-05T15:57:01+00:00",6.8,"less than 59.0","2019-03-08",8.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5125","CVE-2018-5125 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1413841"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5122""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than or equal 57.0.4","2020-08-24",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5122","CVE-2018-5122 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1420507"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5119""]","Medium","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5119","CVE-2018-5119 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1420049"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5118""]","Medium","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5118","CVE-2018-5118 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1395508"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5117""]","Medium","2023-10-05T15:57:01+00:00",5,"less than 58.0","2019-10-03",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5117","CVE-2018-5117 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1396399"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5116""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than or equal 57.0.4","2018-06-25",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5116","CVE-2018-5116 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1409449"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5115""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5115","CVE-2018-5115 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1421324"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5114""]","Medium","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5114","CVE-2018-5114 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1425267"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5113""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2019-10-03",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5113","CVE-2018-5113 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1425224"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5112""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2019-10-03",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5112","CVE-2018-5112 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1321619"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5111""]","Medium","2023-10-05T15:57:01+00:00",4.3,"less than or equal 57.0.4","2018-06-25",6.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5111","CVE-2018-5111 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1405599"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5109""]","Medium","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5109","CVE-2018-5109 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1421099"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5108""]","Medium","2023-10-05T15:57:01+00:00",4.3,"less than or equal 57.0.4","2018-06-25",4.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5108","CVE-2018-5108 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1379276"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5107""]","Medium","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5107","CVE-2018-5107 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1408708"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5106""]","Medium","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5106","CVE-2018-5106 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1390882"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5105""]","High","2023-10-05T15:57:01+00:00",7.2,"less than or equal 57.0.4","2019-10-03",7.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5105","CVE-2018-5105 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1425000"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5104""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5104","CVE-2018-5104 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1423159"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5103""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5103","CVE-2018-5103 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1419363"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5102""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5102","CVE-2018-5102 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1417661"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5101""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-22",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5101","CVE-2018-5101 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1417405"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5100""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-22",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5100","CVE-2018-5100 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1416878"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5099""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5099","CVE-2018-5099 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1399400"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5098""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5098","CVE-2018-5098 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1387427"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5097""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5097","CVE-2018-5097 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://access.redhat.com/errata/RHSA-2018:0262"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1418447"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00036.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://www.mozilla.org/security/advisories/mfsa2018-04/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5095""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2020-08-24",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5095","CVE-2018-5095 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1415883"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5094""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5094","CVE-2018-5094 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1415291"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5093""]","High","2023-10-05T15:57:01+00:00",5,"less than or equal 57.0.4","2018-06-25",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5093","CVE-2018-5093 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1418074"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5092""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than or equal 57.0.4","2018-06-25",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5092","CVE-2018-5092 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102783"",""http://www.securitytracker.com/id/1040270"",""https://access.redhat.com/errata/RHSA-2018:0122"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1423086"",""https://lists.debian.org/debian-lts-announce/2018/01/msg00030.html"",""https://usn.ubuntu.com/3544-1/"",""https://www.debian.org/security/2018/dsa-4096"",""https://www.debian.org/security/2018/dsa-4102"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://www.mozilla.org/security/advisories/mfsa2018-03/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5091""]","Critical","2023-10-05T15:57:01+00:00",7.5,"less than 58.0","2018-08-09",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5091","CVE-2018-5091 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/102786"",""http://www.securitytracker.com/id/1040270"",""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1413857%2C1412653%2C1418966%2C1427126%2C1412942%2C1401459%2C1364399%2C1382851%2C1423770%2C1401420%2C1281965%2C1389561%2C1409179%2C1416879%2C1421786%2C1426449%2C1416799%2C1400912%2C1415158%2C1415748%2C1415788%2C1371891%2C1415770%2C1416519%2C1413143%2C1418841%2C1384544%2C1410140%2C1411631%2C1412313%2C1412641%2C1412645%2C1412646%2C1412648%2C1261175"",""https://usn.ubuntu.com/3544-1/"",""https://www.mozilla.org/security/advisories/mfsa2018-02/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-5090""]","Critical","2023-10-05T15:57:01+00:00",10,"less than or equal 57.0.4","2018-06-25",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2018-5090","CVE-2018-5090 affects Mozilla Firefox 45.0 (x86 ru)"
